Index,DrugName,Prescribed_for,User_Rating,Count_of_Reviews
2293,Terconazole,['Vaginal Yeast Infection'],6.578947368421052,320
2294,Teriflunomide,['Multiple Sclerosis'],5.25,143
2295,Teriparatide,['Osteoporosis'],6.928571428571429,1019
2296,Tesamorelin,['Lipodystrophy'],4.5,31
2297,Tessalon,['Cough'],8.0,119
2298,Tessalon Perles,['Cough'],5.7,297
2299,Testim,"['Hypogonadism, Male']",6.285714285714286,483
2300,Testopel,"['Hypogonadism, Male']",6.666666666666667,66
2301,Testosterone,"['Hypogonadism, Male' 'Gender Dysphoria']",7.223214285714286,3210
2302,Tetracycline,['Acne' 'Helicobacter Pylori Infection'],5.333333333333333,22
2303,Tetrahydrozoline / zinc sulfate,['Eye Redness/Itching'],1.0,16
2304,Tev-Tropin,['Pediatric Growth Hormone Deficiency'],9.0,13
2305,Theophylline,"['Asthma, acute']",1.0,2
2306,TheraTears,['Eye Redness'],10.0,13
2307,Thioridazine,['Schizophrenia'],8.0,1
2308,Thiothixene,['Psychosis'],9.0,46
2309,Thorazine,['Light Sedation' 'Schizophrenia' 'Hiccups'],9.75,76
2310,Thyroid desiccated,"['Underactive Thyroid' ""Hashimoto's disease"" 'TSH Suppression'
 'Thyroid Cance' 'Hypothyroidism, After Thyroid Removal']",7.959183673469388,4985
2311,Tiagabine,['Seizures'],9.0,11
2312,Ticagrelor,['Acute Coronary Syndrome'],5.5,80
2313,Tigan,['Nausea/Vomiting'],1.0,7
2314,Tikosyn,['Arrhythmia'],7.166666666666667,658
2315,Tilmanocept,['Diagnosis and Investigation'],10.0,85
2316,Timolol,"['Intraocular Hypertension' 'Glaucoma, Open Angle']",7.0,47
2317,Tindamax,['Bacterial Vaginitis' 'Trichomoniasis'],6.25,65
2318,Tinidazole,['Bacterial Vaginitis' 'Giardiasis' 'Amebiasis'],7.833333333333333,122
2319,Tinzaparin,['Deep Vein Thrombosis'],10.0,9
2320,Tioconazole,['Vaginal Yeast Infection'],4.565693430656935,1379
2321,Tiotropium,"['COPD, Maintenance' 'Asthma, Maintenance']",7.3125,883
2322,Tirosint,"[""Hashimoto's disease"" 'Hypothyroidism, After Thyroid Removal'
 'Underactive Thyroid']",7.363636363636363,441
2323,Tivicay,['HIV Infection'],8.833333333333334,15
2324,Tizanidine,['Muscle Spasm' 'Cluster Headaches'],6.446808510638298,2447
2325,TobraDex,"['Conjunctivitis, Bacterial']",7.5,51
2326,Tobramycin,"['Conjunctivitis, Bacterial']",10.0,19
2327,Tocilizumab,['Juvenile Idiopathic Arthritis' 'Rheumatoid Arthritis'],8.0,44
2328,Tofacitinib,['Rheumatoid Arthritis'],7.0,522
2329,Tofranil,['Depression' 'Panic Disorde'],5.6,333
2330,Tolak,['Actinic Keratosis'],3.0,7
2331,Tolectin DS,['Rheumatoid Arthritis'],9.0,0
2332,Tolnaftate,['Tinea Versicol'],8.0,27
2333,Tolterodine,['Overactive Bladde' 'Urinary Incontinence'],5.230769230769231,248
2334,Topamax,"['Migraine Prevention' 'Bipolar Disorde' 'Obesity' 'Seizure Prevention'
 'Bulimia' 'Trigeminal Neuralgia' 'ibromyalgia']",6.785046728971962,5591
2335,Topicort,['Psoriasis'],10.0,36
2336,Topiramate,"['Migraine Prevention' 'Seizure Prevention' 'ibromyalgia' 'Obesity'
 'Bipolar Disorde' 'Seizures' 'Trigeminal Neuralgia'
 'Diabetic Peripheral Neuropathy' 'Vulvodynia']",6.790055248618785,6848
2337,Toprol-XL,"['Mitral Valve Prolapse' 'Heart Failure' 'High Blood Pressure'
 'Supraventricular Tachycardia']",6.8,162
2338,Toradol,['Pain' 'Postoperative Pain'],7.258064516129032,525
2339,Toradol IV / IM,['Pain'],9.0,3
2340,Torsemide,['Edema'],1.0,5
2341,Toujeo,"['Diabetes, Type 2']",4.5,15
2342,Toujeo Solostar,"['Diabetes, Type 2']",5.0,10
2343,Toviaz,['Overactive Bladde' 'Urinary Incontinence'],6.1,375
2344,Tradjenta,"['Diabetes, Type 2']",3.0,181
2345,Tramadol,"['Pain' 'Chronic Pain' 'Depression' 'Restless Legs Syndrome' 'Back Pain'
 'Anxiety' 'ibromyalgia' 'Rheumatoid Arthritis' 'Syringomyelia'
 'Opiate Withdrawal']",7.0673076923076925,12203
2346,Tranexamic acid,['Menstrual Disorders' 'Menorrhagia' 'Melasma' 'Bleeding Disorde'],7.217391304347826,804
2347,Transderm-Scop,['Motion Sickness' 'Nausea/Vomiting'],8.2,256
2348,Tranxene,['Alcohol Withdrawal' 'Anxiety'],9.75,276
2349,Tranxene SD,['Anxiety'],10.0,49
2350,Tranylcypromine,['Depression'],8.5,505
2351,Travatan,"['Glaucoma, Open Angle' 'Intraocular Hypertension']",10.0,63
2352,Travatan Z,['Intraocular Hypertension'],10.0,23
2353,Travoprost,['Intraocular Hypertension'],10.0,68
2354,Trazodone,"['Insomnia' 'Anxiety' 'Major Depressive Disorde' 'Depression' 'Sedation'
 'ibromyalgia' 'Reflex Sympathetic Dystrophy Syndrome' 'Headache']",6.59047619047619,10196
2355,Trelstar,['Prostate Cance'],1.0,7
2356,Trental,['Intermittent Claudication'],8.0,21
2357,Treprostinil,['Pulmonary Hypertension'],8.0,36
2358,Tresiba,"['Diabetes, Type 1' 'Diabetes, Type 2']",5.428571428571429,175
2359,Tretin-X,['Acne'],1.0,3
2360,Tretinoin,['Acne' 'Photoaging of the Skin' 'Acute Promyelocytic Leukemia'],8.0,2171
2361,Treximet,['Migraine'],9.0,195
2362,Trezix,['Pain'],10.0,3
2363,Tri-Estarylla,['Birth Control'],3.0,1
2364,Tri-Linyah,['Birth Control'],5.0,23
2365,Tri-Lo-Estarylla,['Birth Control'],1.3333333333333333,4
2366,Tri-Lo-Marzia,['Birth Control'],2.0,1
2367,Tri-Lo-Sprintec,['Abnormal Uterine Bleeding' 'Birth Control' 'Ovarian Cysts'],4.65,76
2368,Tri-Luma,['Melasma'],8.8125,599
2369,Tri-Previfem,['Birth Control' 'Abnormal Uterine Bleeding' 'Acne'],5.0,225
2370,Tri-Sprintec,['Birth Control' 'Abnormal Uterine Bleeding' 'Acne' 'Ovarian Cysts'],6.090909090909091,762
2371,TriCor,"['Hypertriglyceridemia' 'Hyperlipoproteinemia Type IIa, Elevated LDL']",7.25,300
2372,TriLyte,['Bowel Preparation'],4.0,34
2373,TriNessa,['Birth Control' 'Acne' 'Ovarian Cysts' 'Abnormal Uterine Bleeding'],5.920454545454546,644
2374,TriNessa Lo,['Birth Control'],5.5,4
2375,Triamcinolone,"['Allergic Reactions' 'Allergic Rhinitis' 'Lichen Planus' 'Alopecia'
 'Aphthous Ulce' 'Asthma' 'Pityriasis rubra pilaris' 'Psoriasis'
 'Dermatitis' 'Rheumatoid Arthritis' 'Osteoarthritis'
 'Dermatological Disorders']",7.066666666666666,321
2376,Triamterene,['Edema'],8.0,3
2377,Triazolam,['Insomnia'],8.5,178
2378,Tribenzor,['High Blood Pressure'],9.0,28
2379,Trifluoperazine,['Anxiety' 'Schizophrenia'],7.5,69
2380,Trihexyphenidyl,"[""Parkinson's Disease"" 'Extrapyramidal Reaction' 'Cerebral Spasticity']",6.6,29
2381,Trilafon,['Bipolar Disorde' 'Psychosis'],7.0,29
2382,Trileptal,['Seizures' 'Bipolar Disorde' 'Trigeminal Neuralgia' 'Anxiety'],7.545454545454546,588
2383,Trilipix,['High Cholesterol' 'Hypertriglyceridemia'],6.4,150
2384,Trilisate,['Pain'],7.0,2
2385,Trimethobenzamide,['Nausea/Vomiting'],9.333333333333334,21
2386,Trimethoprim,['Urinary Tract Infection' 'Bladder Infection'],4.5,71
2387,Trimipramine,['Depression'],9.0,2
2388,Trintellix,['Depression' 'Major Depressive Disorde'],6.511111111111111,3912
2389,Triptorelin,['Prostate Cance'],3.0,16
2390,Triumeq,['HIV Infection'],8.8,221
2391,Trivora,['Birth Control'],8.333333333333334,10
2392,Trolamine salicylate,"['Tendonitis' ""Raynaud's Syndrome""]",9.333333333333334,64
2393,Tropicamide,['Pupillary Dilation'],1.0,2
2394,Trospium,['Urinary Incontinence' 'Overactive Bladde'],8.75,291
2395,Trulance,['Chronic Idiopathic Constipation'],6.642857142857143,354
2396,Trulicity,"['Diabetes, Type 2']",6.485294117647059,1422
2397,Trusopt,"['Glaucoma, Open Angle']",10.0,9
2398,Truvada,['HIV Infection'],9.666666666666666,17
2399,Tryptophan,['Depression'],9.0,5
2400,Tudorza Pressair,"['COPD' 'COPD, Maintenance']",9.666666666666666,79
2401,Tums Regular Strength,['Stomach Ulce' 'Indigestion'],8.0,32
2402,TussiCaps,['Cough'],10.0,33
2403,Tussionex Pennkinetic,['Cough' 'Cold Symptoms'],9.541666666666666,316
2404,Tykerb,"['Breast Cancer, Metastatic']",10.0,28
2405,Tylenol,['Pain' 'eve'],7.75,109
2406,Tylenol 8 Hour,['Pain'],10.0,4
2407,Tylenol Allergy Multi-Symptom Nighttime,['Cold Symptoms'],10.0,0
2408,Tylenol Cold,['Cold Symptoms'],2.0,5
2409,Tylenol PM,['Insomnia' 'Pain' 'Headache'],5.75,137
2410,Tylenol with Codeine #3,['Pain' 'Cough'],4.482758620689655,603
2411,Tylenol with Codeine #4,['Pain' 'Osteoarthritis'],6.666666666666667,115
2412,Tylox,['Chronic Pain' 'Pain'],8.6,70
2413,Tysabri,['Multiple Sclerosis'],8.285714285714286,1226
2414,Tyvaso,['Pulmonary Hypertension'],9.0,7
2415,Ubiquinone,['Dietary Supplementation'],10.0,46
2416,Uceris,"['Ulcerative Colitis' 'Ulcerative Colitis, Active']",4.5,70
2417,Ulipristal,['Emergency Contraception' 'Uterine Fibroids'],7.85,198
2418,Uloric,['Gout'],6.8,177
2419,Ultracet,['Pain'],7.25,196
2420,Ultram,['Pain' 'Chronic Pain' 'Back Pain' 'Restless Legs Syndrome' 'ibromyalgia'],6.703703703703703,2585
2421,Ultram ER,['Pain' 'ibromyalgia' 'Back Pain' 'Chronic Pain'],7.636363636363637,330
2422,Ultram ODT,['Chronic Pain'],10.0,77
2423,Umeclidinium,"['COPD, Maintenance' 'COPD']",9.5,1
2424,Umeclidinium / vilanterol,"['COPD' 'COPD, Maintenance']",9.25,114
2425,Unasyn,['Urinary Tract Infection'],7.0,7
2426,Undecylenic acid,['Tinea Pedis' 'Tinea Cruris' 'Tinea Corporis'],5.666666666666667,29
2427,Unisom SleepGels,['Insomnia'],1.0,4
2428,Unisom SleepTabs,['Insomnia'],4.5,238
2429,Univasc,['High Blood Pressure'],8.0,2
2430,Uptravi,['Pulmonary Hypertension'],3.5,14
2431,Urea,['Dry Skin' 'Dermatological Disorders'],9.6,101
2432,Uribel,['Urinary Tract Infection'],6.5,122
2433,Uricalm,['Dysuria'],8.2,111
2434,Urispas,['Dysuria'],10.0,4
2435,Uristat,['Interstitial Cystitis'],10.0,62
2436,Uroxatral,['Benign Prostatic Hyperplasia'],6.0,120
2437,Urso,['Biliary Cirrhosis'],10.0,38
2438,Ursodiol,['Biliary Cirrhosis' 'Gallbladder Disease'],7.666666666666667,185
2439,Ustekinumab,"['Psoriasis' 'Psoriatic Arthritis' ""Crohn's Disease""]",8.74074074074074,805
2440,VESIcare,['Urinary Incontinence' 'Overactive Bladde'],6.037037037037037,1645
2441,Vagifem,['Atrophic Vaginitis' 'Atrophic Urethritis'],4.5,220
2442,Vagistat-1,['Vaginal Yeast Infection'],3.3333333333333335,23
2443,Valacyclovir,"['Cold Sores' 'Herpes Simplex, Suppression' 'CMV Prophylaxis'
 'Herpes Zoste' 'Varicella-Zoste'
 'Herpes Simplex, Mucocutaneous/Immunocompetent Host'
 'Herpes Simplex, Mucocutaneous/Immunocompromised Host']",8.783333333333333,1864
2444,Valerian,['Insomnia'],1.0,0
2445,Valium,"[""Meniere's Disease"" 'Muscle Spasm' 'Anxiety' 'Light Anesthesia'
 'Light Sedation' 'Seizure Prevention' 'Alcohol Withdrawal'
 'Night Terrors']",8.951219512195122,2864
2446,Valproic acid,"['Bipolar Disorde' 'Epilepsy' 'Schizoaffective Disorde' 'Mania'
 'Seizure Prevention']",5.583333333333333,153
2447,Valsartan,['High Blood Pressure'],6.0,736
2448,Valtrex,"['Herpes Simplex, Suppression'
 'Herpes Simplex, Mucocutaneous/Immunocompetent Host' 'Cold Sores'
 'Varicella-Zoste' 'Herpes Zoste']",9.479166666666666,1489
2449,Valturna,['High Blood Pressure'],1.0,19
2450,Vancomycin,"['Bacterial Infection' 'Bone infection' 'Clostridial Infection'
 'Peritonitis' 'Methicillin-Resistant Staphylococcus Aureus Infection']",8.0,121
2451,Vandazole,['Bacterial Vaginitis'],9.0,25
2452,Vaniqa,['Hirsutism'],7.85,1035
2453,Vanoxide-HC,['Acne'],10.0,0
2454,Vanspar,['Anxiety'],2.0,21
2455,Vantin,['Pneumonia'],8.0,12
2456,Vardenafil,['Erectile Dysfunction'],8.457142857142857,2018
2457,Varenicline,['Smoking Cessation'],8.704081632653061,5931
2458,Vascepa,['Hypertriglyceridemia'],9.5,140
2459,Vasotec,['Left Ventricular Dysfunction'],9.0,7
2460,Vectibix,['Colorectal Cance'],1.0,8
2461,Vectical,['Psoriasis'],5.0,5
2462,Vedolizumab,"['Ulcerative Colitis' ""Crohn's Disease""]",5.5,67
2463,Velivet,['Birth Control'],5.625,33
2464,Veltin,['Acne'],6.571428571428571,87
2465,Venlafaxine,"['Depression' 'Major Depressive Disorde' 'Anxiety' 'Postpartum Depression'
 'ibromyalgia' 'Anxiety and Stress' 'Hot Flashes' 'Social Anxiety Disorde'
 'Panic Disorde' 'Generalized Anxiety Disorde' 'Irritable Bowel Syndrome'
 'Post Traumatic Stress Disorde' 'Bipolar Disorde'
 'Obsessive Compulsive Disorde' 'm Pain Disorde'
 'Dissociative Identity Disorde' 'Bulimia']",6.971786833855799,11170
2466,Venofer,['Iron Deficiency Anemia'],10.0,34
2467,Ventolin,"['Asthma, Maintenance' 'Asthma, acute']",6.5,11
2468,Ventolin HFA,"['Asthma, acute' 'Asthma, Maintenance' 'COPD, Maintenance']",7.8,111
2469,Veramyst,['Rhinitis' 'Nasal Polyps'],8.75,87
2470,Verapamil,"['Migraine Prevention' 'Cluster Headaches' 'High Blood Pressure'
 'Arrhythmia' 'Nocturnal Leg Cramps']",7.888888888888889,866
2471,Versed,['ICU Agitation' 'Light Anesthesia' 'Light Sedation'],6.166666666666667,70
2472,Vestura,['Menstrual Disorders'],4.0,0
2473,Viagra,"['Erectile Dysfunction' 'Sexual Dysfunction, SSRI Induced']",8.404761904761905,2158
2474,Viberzi,['Irritable Bowel Syndrome'],6.5588235294117645,679
2475,Vibramycin,['Bronchitis' 'Acne' 'Urinary Tract Infection'],5.333333333333333,164
2476,Vicks Sinex 12-Hour Decongestant Nasal Spray,['Nasal Congestion'],10.0,2
2477,Vicks Sinex Nasal Spray (old formulation),['Nasal Congestion'],9.0,23
2478,Vicodin,['Pain' 'Rheumatoid Arthritis'],8.655172413793103,960
2479,Vicodin ES,['Back Pain' 'Pain' 'Cough'],7.75,120
2480,Vicodin HP,['Pain'],6.0,10
2481,Vicoprofen,['Pain'],9.11111111111111,242
2482,Victoza,"['Weight Loss' 'Diabetes, Type 2' 'Obesity' 'Diabetes, Type 1']",7.683333333333334,3818
2483,Vidaza,['Myelodysplastic Syndrome'],3.5,25
2484,Vienva,['Birth Control'],2.0,0
2485,Vigamox,"['Conjunctivitis, Bacterial' 'Ophthalmic Surgery']",10.0,68
2486,Viibryd,['Depression' 'Major Depressive Disorde' 'Anxiety'],6.125925925925926,5691
2487,Vilazodone,['Depression' 'Major Depressive Disorde' 'Anxiety'],7.0078740157480315,6380
2488,Vimovo,['Ankylosing Spondylitis' 'Rheumatoid Arthritis' 'Osteoarthritis'],9.75,89
2489,Vimpat,['Seizures'],6.961538461538462,893
2490,Viorele,['Birth Control'],3.875,36
2491,Viread,['Hepatitis B'],9.0,94
2492,VisRx Dose Pack,['Sinus Symptoms'],9.0,0
2493,Visine Totality Multi-Symptom Relief,['Eye Redness/Itching'],1.5,17
2494,Visine-A,['Eye Redness/Itching'],9.0,4
2495,Vistaril,['Anxiety' 'Nausea/Vomiting' 'Sedation' 'Pain'],6.352941176470588,2351
2496,Vitafol Ultra,['Vitamin/Mineral Supplementation during Pregnancy/Lactation'],10.0,1
2497,Vitamin B12,['Vitamin B12 Deficiency' 'Schilling Test'],10.0,81
2498,Vitamin B2,['Migraine Prevention'],9.0,22
2499,Vitamin D2,['Vitamin D Deficiency'],10.0,285
2500,Vitamin D3,['Vitamin D Deficiency'],1.0,36
2501,Vivarin,['Hypersomnia'],10.0,3
2502,Vivelle-Dot,['Primary Ovarian Failure' 'Postmenopausal Symptoms'],7.333333333333333,259
2503,Vivitrol,['Opiate Dependence' 'Alcohol Dependence'],8.233333333333333,1754
2504,Voltaren,"['Osteoarthritis' 'Rheumatoid Arthritis' 'Back Pain' 'Pain' 'zen Shoulde'
 'Muscle Pain' 'Sciatica']",8.583333333333334,1258
2505,Voltaren Gel,['Pain' 'Osteoarthritis'],7.878787878787879,1382
2506,Voltaren-XR,['Sciatica'],10.0,32
2507,Volumen,['Computed Tomography'],4.0,7
2508,Vortioxetine,['Major Depressive Disorde' 'Depression'],6.2701149425287355,6569
2509,Vosol HC,['Otitis Externa'],8.0,14
2510,Vospire ER,"['Asthma, acute']",9.0,19
2511,Votrient,['Soft Tissue Sarcoma' 'Renal Cell Carcinoma'],8.384615384615385,638
2512,Vraylar,['Schizophrenia' 'Bipolar Disorde'],6.782608695652174,433
2513,Vytorin,"['High Cholesterol' 'High Cholesterol, Familial Heterozygous']",9.333333333333334,55
2514,Vyvanse,['Binge Eating Disorde' 'ADHD' 'Asperger Syndrome' 'Narcolepsy'],7.614457831325301,5249
2515,WP Thyroid,['Underactive Thyroid'],10.0,3
2516,Warfarin,"['Pulmonary Embolism, First Event'
 'Deep Vein Thrombosis Prophylaxis after Hip Replacement Surgery'
 'Deep Vein Thrombosis, First Event' 'Antiphospholipid Syndrome'
 'Prevention of Thromboembolism in Atrial Fibrillation'
 'Deep Vein Thrombosis, Recurrent Event']",8.555555555555555,282
2517,Wart Remover,['Warts'],6.0,2
2518,Welchol,"['Hyperlipoproteinemia Type IIa, Elevated LDL' 'Diarrhea, Chronic'
 'High Cholesterol' 'Diabetes, Type 2']",8.3,552
2519,Wellbutrin,"['Major Depressive Disorde' 'Depression' 'Anxiety' 'Bipolar Disorde'
 'Panic Disorde']",7.173913043478261,9635
2520,Wellbutrin SR,['Depression' 'Major Depressive Disorde' 'Obesity' 'Bipolar Disorde'],6.625,1210
2521,Wellbutrin XL,['Major Depressive Disorde' 'Depression' 'ADHD' 'Obesity'],7.517857142857143,3334
2522,Westhroid,"[""Hashimoto's disease"" 'Hypothyroidism, After Thyroid Removal']",9.5,95
2523,X-Viate,['Dermatological Disorders'],10.0,13
2524,Xalatan,"['Intraocular Hypertension' 'Glaucoma, Open Angle']",9.333333333333334,136
2525,Xalkori,['Non-Small Cell Lung Cance'],10.0,0
2526,Xanax,['Anxiety' 'Depression' 'Panic Disorde' 'Tinnitus'],8.973154362416107,8023
2527,Xanax XR,['Anxiety' 'Panic Disorde'],8.545454545454545,535
2528,Xarelto,"['Deep Vein Thrombosis' 'Atrial Fibrillation' 'Pulmonary Embolism'
 'Prevention of Thromboembolism in Atrial Fibrillation']",6.5,806
2529,Xeljanz,['Rheumatoid Arthritis'],7.0,227
2530,Xeljanz XR,['Rheumatoid Arthritis'],4.0,0
2531,Xeloda,"['Stomach Cance' 'Breast Cancer, Metastatic']",9.5,19
2532,Xenaderm,['Dermatologic Lesion'],10.0,5
2533,Xenical,['Obesity'],8.5,463
2534,Xeomin,['Cervical Dystonia'],5.0,1
2535,Xerac AC,['Hyperhidrosis'],10.0,15
2536,Xgeva,['Giant Cell Tumor of Bone'],10.0,7
2537,Xifaxan,['Irritable Bowel Syndrome' 'Hepatic Encephalopathy' 'Diarrhea'],7.416666666666667,658
2538,Xiidra,['Dry Eye Disease'],5.25,382
2539,Xolair,"['Asthma, Maintenance' 'Urticaria']",8.071428571428571,314
2540,Xolegel,['Seborrheic Dermatitis' 'Cutaneous Candidiasis'],10.0,57
2541,Xopenex,"['Asthma' 'Asthma, Maintenance']",9.5,8
2542,Xopenex HFA,"['Asthma, acute']",10.0,17
2543,Xtampza ER,['Chronic Pain'],5.6,80
2544,Xulane,['Birth Control'],6.111111111111111,184
2545,Xylocaine Jelly,['Pain'],10.0,16
2546,Xylometazoline,['Nasal Congestion'],6.4,55
2547,Xyrem,['Narcolepsy' 'ibromyalgia' 'Cataplexy'],8.461538461538462,416
2548,Xyzal,['Urticaria' 'Allergies' 'Allergic Rhinitis'],6.685714285714286,713
2549,Yasmin,"['Acne' 'Birth Control' 'Premenstrual Dysphoric Disorde'
 'Menstrual Disorders']",6.333333333333333,819
2550,Yaz,"['Birth Control' 'Menstrual Disorders' 'Acne'
 'Premenstrual Dysphoric Disorde' 'Polycystic Ovary Syndrome']",6.731343283582089,1687
2551,Yellow fever vaccine,['Yellow Fever Prophylaxis'],5.0,2
2552,Yohimbine,"['Sexual Dysfunction, SSRI Induced' 'Erectile Dysfunction']",6.5,66
2553,Yuvafem,['Atrophic Vaginitis'],4.5,138
2554,Zaditor,"['Conjunctivitis, Allergic']",9.0,46
2555,Zafirlukast,"['Asthma, Maintenance']",10.0,11
2556,Zaleplon,['Insomnia'],6.7368421052631575,655
2557,Zanaflex,['Muscle Spasm' 'Cluster Headaches'],8.933333333333334,1290
2558,Zanamivir,['Influenza'],9.0,2
2559,Zantac,['Erosive Esophagitis' 'GERD'],9.333333333333334,149
2560,Zantac 150,['GERD' 'Stomach Ulce' 'Indigestion'],6.0,312
2561,Zantryl,['Obesity'],10.0,42
2562,Zarah,['Birth Control'],5.3,37
2563,Zarontin,['Seizures'],8.0,3
2564,Zaroxolyn,['Edema'],9.5,78
2565,Zeasorb-AF,['Tinea Corporis'],10.0,21
2566,Zebeta,['Supraventricular Tachycardia'],3.0,66
2567,Zecuity,['Migraine'],5.0,6
2568,Zegerid,"['Erosive Esophagitis' 'Stomach Ulce' 'Duodenal Ulce'
 'Gastrointestinal Hemorrhage' 'GERD']",8.0,39
2569,Zegerid OTC,['GERD'],8.0,7
2570,Zelapar,"[""Parkinson's Disease""]",10.0,14
2571,Zelboraf,"['Melanoma, Metastatic']",4.0,1
2572,Zelnorm,"['Constipation, Chronic' 'Irritable Bowel Syndrome']",10.0,93
2573,Zemaira,['Alpha-1 Proteinase Inhibitor Deficiency'],10.0,11
2574,Zenatane,['Acne'],9.0,8
2575,Zenpep,['Chronic Pancreatitis' 'Pancreatic Exocrine Dysfunction'],9.5,50
2576,Zepatier,['Hepatitis C'],8.7,89
2577,Zestoretic,['High Blood Pressure'],8.0,53
2578,Zestril,['High Blood Pressure'],8.0,193
2579,Zetia,"['High Cholesterol' 'High Cholesterol, Familial Heterozygous']",5.888888888888889,610
2580,Ziac,['High Blood Pressure'],7.25,58
2581,Ziana,['Acne'],7.473684210526316,207
2582,Zinc oxide,['Dermatologic Lesion' 'Anal Itching'],8.0,25
2583,Zioptan,"['Glaucoma, Open Angle' 'Intraocular Hypertension']",9.666666666666666,51
2584,Ziprasidone,"['Schizophrenia' 'Schizoaffective Disorde' 'Bipolar Disorde' 'Autism'
 'Paranoid Disorde']",6.154929577464789,1519
2585,Zipsor,['Pain'],9.0,33
2586,Zirgan,['Herpes Simplex Dendritic Keratitis'],10.0,4
2587,Zithromax,"['Sinusitis' 'Tonsillitis/Pharyngitis' 'Skin or Soft Tissue Infection'
 'Otitis Media' 'Upper Respiratory Tract Infection' 'Chlamydia Infection'
 'Cystic Fibrosis' 'Mycobacterium avium-intracellulare, Treatment'
 'Bronchitis']",8.217391304347826,902
2588,Zocor,['High Cholesterol'],4.0,378
2589,Zofran,"['Nausea/Vomiting' 'Gastroenteritis' 'Nausea/Vomiting, Postoperative']",8.024390243902438,749
2590,Zofran ODT,['Nausea/Vomiting'],6.545454545454546,195
2591,Zohydro ER,['Pain'],8.0,561
2592,Zoladex,['Endometriosis' 'Bleeding Disorde' 'Prostate Cance'],8.11111111111111,141
2593,Zoledronic acid,"['Prevention of Osteoporosis' 'Osteoporosis'
 'Osteolytic Bone Lesions of Multiple Myeloma'
 'Osteolytic Bone Metastases of Solid Tumors' ""Paget's Disease""]",7.25,619
2594,Zolmitriptan,['Migraine'],7.64,116
2595,Zoloft,"['Depression' 'Social Anxiety Disorde' 'Obsessive Compulsive Disorde'
 'Major Depressive Disorde' 'Premenstrual Dysphoric Disorde'
 'Panic Disorde' 'Postpartum Depression' 'Post Traumatic Stress Disorde'
 'Anxiety and Stress' 'Bipolar Disorde']",7.197841726618705,15768
2596,Zolpidem,['Insomnia'],7.404109589041096,3192
2597,Zolpimist,['Insomnia'],3.0,5
2598,Zometa,"['Osteolytic Bone Metastases of Solid Tumors'
 'Osteolytic Bone Lesions of Multiple Myeloma']",6.5,17
2599,Zomig,['Migraine'],6.277777777777778,91
2600,Zomig-ZMT,['Migraine'],9.5,10
2601,Zonegran,['Seizures' 'Benign Essential Trem' 'Migraine Prevention'],6.846153846153846,319
2602,Zonisamide,['Migraine Prevention' 'Seizures' 'Benign Essential Trem'],5.357142857142857,263
2603,Zorvolex,['Osteoarthritis' 'Pain'],8.333333333333334,107
